,Date,Open,High,Low,Close
130,2019-10-06 04:10:00,1.1324100000000001,1.1324100000000001,1.13225,1.13225
131,2019-10-06 04:11:00,1.13225,1.13227,1.13219,1.13224
132,2019-10-06 04:12:00,1.13225,1.13226,1.1322,1.13222
133,2019-10-06 04:13:00,1.13224,1.1323,1.1322299999999998,1.13224
134,2019-10-06 04:14:00,1.13224,1.13226,1.13224,1.13224
135,2019-10-06 04:15:00,1.13224,1.13225,1.13219,1.1322299999999998
136,2019-10-06 04:16:00,1.13222,1.13227,1.13219,1.13227
137,2019-10-06 04:17:00,1.13226,1.13226,1.13225,1.13226
138,2019-10-06 04:18:00,1.13226,1.13226,1.13225,1.13225
139,2019-10-06 04:19:00,1.13225,1.13232,1.13225,1.1323
140,2019-10-06 04:20:00,1.1323,1.1323,1.13222,1.13227
141,2019-10-06 04:21:00,1.13226,1.13229,1.13218,1.1322
142,2019-10-06 04:22:00,1.13221,1.13225,1.1322,1.13224
143,2019-10-06 04:23:00,1.13225,1.13225,1.1321299999999999,1.13214
144,2019-10-06 04:24:00,1.13215,1.13225,1.13214,1.13224
145,2019-10-06 04:25:00,1.1322299999999998,1.1322299999999998,1.1322,1.1322
146,2019-10-06 04:26:00,1.13219,1.13219,1.13209,1.1321
147,2019-10-06 04:27:00,1.13211,1.13211,1.1320299999999999,1.13209
148,2019-10-06 04:28:00,1.13208,1.13209,1.13205,1.13205
149,2019-10-06 04:29:00,1.13205,1.13209,1.13205,1.13208
150,2019-10-06 04:30:00,1.1321,1.1321,1.13208,1.13208
151,2019-10-06 04:31:00,1.13209,1.1321,1.13198,1.1321
152,2019-10-06 04:32:00,1.13211,1.1323299999999998,1.13211,1.13231
153,2019-10-06 04:33:00,1.1323,1.13235,1.1323,1.1323299999999998
154,2019-10-06 04:34:00,1.13234,1.1324,1.1323,1.13236
155,2019-10-06 04:35:00,1.13236,1.13238,1.1323,1.13236
156,2019-10-06 04:36:00,1.13236,1.13239,1.1323,1.13231
157,2019-10-06 04:37:00,1.1323,1.13234,1.1323,1.13231
158,2019-10-06 04:38:00,1.13231,1.13242,1.13231,1.1324100000000001
159,2019-10-06 04:39:00,1.1324,1.1324100000000001,1.1323,1.13232
160,2019-10-06 04:40:00,1.13231,1.1323299999999998,1.13226,1.13227
161,2019-10-06 04:41:00,1.13226,1.13229,1.13222,1.13226
162,2019-10-06 04:42:00,1.13227,1.13227,1.1322,1.1322
163,2019-10-06 04:43:00,1.1322,1.13224,1.13214,1.1322
164,2019-10-06 04:44:00,1.1322,1.13221,1.13211,1.13215
165,2019-10-06 04:45:00,1.13214,1.1322,1.13198,1.13198
166,2019-10-06 04:46:00,1.13199,1.13199,1.13188,1.13194
167,2019-10-06 04:47:00,1.13195,1.13206,1.13192,1.13205
168,2019-10-06 04:48:00,1.13206,1.1321,1.13204,1.1321
169,2019-10-06 04:49:00,1.13212,1.13215,1.1320700000000001,1.1320700000000001
170,2019-10-06 04:50:00,1.13206,1.1320700000000001,1.13199,1.1320000000000001
171,2019-10-06 04:51:00,1.13199,1.13204,1.13196,1.13201
172,2019-10-06 04:52:00,1.13201,1.13201,1.13195,1.13195
173,2019-10-06 04:53:00,1.13195,1.13195,1.13173,1.13189
174,2019-10-06 04:54:00,1.13189,1.1319,1.13178,1.13189
175,2019-10-06 04:55:00,1.13189,1.1319299999999999,1.13173,1.13173
176,2019-10-06 04:56:00,1.13174,1.13176,1.13166,1.13168
177,2019-10-06 04:57:00,1.13168,1.1316899999999999,1.13166,1.13166
178,2019-10-06 04:58:00,1.13166,1.13168,1.13165,1.13166
179,2019-10-06 04:59:00,1.13166,1.13166,1.1316,1.13163
180,2019-10-06 05:00:00,1.13163,1.13168,1.1315899999999999,1.13166
181,2019-10-06 05:01:00,1.1316700000000002,1.13168,1.1315899999999999,1.1316
182,2019-10-06 05:02:00,1.13161,1.13161,1.13147,1.1314899999999999
183,2019-10-06 05:03:00,1.1314899999999999,1.13152,1.13142,1.1315
184,2019-10-06 05:04:00,1.1315,1.13152,1.1314,1.1314799999999998
185,2019-10-06 05:05:00,1.1314899999999999,1.1314899999999999,1.1314,1.1314
186,2019-10-06 05:06:00,1.1314,1.13144,1.1314,1.13143
187,2019-10-06 05:07:00,1.13144,1.1314600000000001,1.13141,1.1314600000000001
188,2019-10-06 05:08:00,1.1314600000000001,1.1314799999999998,1.1314,1.1314600000000001
189,2019-10-06 05:09:00,1.1314600000000001,1.1314899999999999,1.13143,1.13143
190,2019-10-06 05:10:00,1.13143,1.1314899999999999,1.13139,1.1314899999999999
191,2019-10-06 05:11:00,1.13147,1.13147,1.13142,1.13143
192,2019-10-06 05:12:00,1.13144,1.13144,1.13132,1.13132
193,2019-10-06 05:13:00,1.13132,1.13135,1.1311799999999999,1.1311799999999999
194,2019-10-06 05:14:00,1.1311799999999999,1.13125,1.13111,1.13119
195,2019-10-06 05:15:00,1.1312,1.13134,1.1311799999999999,1.13129
196,2019-10-06 05:16:00,1.13129,1.1313600000000001,1.13129,1.13134
197,2019-10-06 05:17:00,1.13135,1.13135,1.1312799999999998,1.13132
198,2019-10-06 05:18:00,1.13132,1.13135,1.13132,1.13134
199,2019-10-06 05:19:00,1.13133,1.1313600000000001,1.13133,1.13133
200,2019-10-06 05:20:00,1.13134,1.1314,1.1313,1.1314
201,2019-10-06 05:21:00,1.13139,1.13139,1.13133,1.13134
202,2019-10-06 05:22:00,1.13134,1.13134,1.1311,1.1312
203,2019-10-06 05:23:00,1.13119,1.1312,1.13109,1.13115
204,2019-10-06 05:24:00,1.13116,1.13126,1.13115,1.13117
205,2019-10-06 05:25:00,1.13116,1.1312,1.13114,1.13117
206,2019-10-06 05:26:00,1.13116,1.1312,1.13114,1.1311799999999999
207,2019-10-06 05:27:00,1.1311799999999999,1.13123,1.13117,1.1312
208,2019-10-06 05:28:00,1.13121,1.13124,1.1312,1.1312
209,2019-10-06 05:29:00,1.1312,1.13133,1.1312,1.13132
210,2019-10-06 05:30:00,1.13133,1.13134,1.1312,1.1312
211,2019-10-06 05:31:00,1.1312,1.13124,1.13111,1.13119
212,2019-10-06 05:32:00,1.13119,1.1312200000000001,1.1310799999999999,1.13119
213,2019-10-06 05:33:00,1.13119,1.13129,1.1311799999999999,1.13124
214,2019-10-06 05:34:00,1.13124,1.13129,1.13114,1.13119
215,2019-10-06 05:35:00,1.13119,1.1312200000000001,1.1311,1.1311200000000001
216,2019-10-06 05:36:00,1.13111,1.13119,1.1311,1.13119
217,2019-10-06 05:37:00,1.13119,1.1312,1.13114,1.13119
218,2019-10-06 05:38:00,1.1312,1.1312,1.1311799999999999,1.1311799999999999
219,2019-10-06 05:39:00,1.1311799999999999,1.13119,1.1310799999999999,1.13116
220,2019-10-06 05:40:00,1.13115,1.1312,1.13113,1.1311799999999999
221,2019-10-06 05:41:00,1.1311799999999999,1.1313,1.1311799999999999,1.13129
222,2019-10-06 05:42:00,1.13129,1.13134,1.1312799999999998,1.13129
223,2019-10-06 05:43:00,1.13132,1.13135,1.1312799999999998,1.1312799999999998
224,2019-10-06 05:44:00,1.13129,1.13134,1.1312200000000001,1.13123
225,2019-10-06 05:45:00,1.13124,1.13125,1.13119,1.13124
226,2019-10-06 05:46:00,1.13124,1.13126,1.13123,1.13125
227,2019-10-06 05:47:00,1.13126,1.13126,1.1311799999999999,1.13123
228,2019-10-06 05:48:00,1.13124,1.13124,1.1311799999999999,1.13121
229,2019-10-06 05:49:00,1.13121,1.13134,1.1312,1.13134
230,2019-10-06 05:50:00,1.13133,1.1313600000000001,1.1312799999999998,1.1313
231,2019-10-06 05:51:00,1.13131,1.13139,1.13131,1.13139
232,2019-10-06 05:52:00,1.1313799999999998,1.13145,1.1313600000000001,1.13144
233,2019-10-06 05:53:00,1.13144,1.1315,1.13143,1.13147
234,2019-10-06 05:54:00,1.1314600000000001,1.1315,1.13145,1.1315
235,2019-10-06 05:55:00,1.1315,1.1315,1.13139,1.1314
236,2019-10-06 05:56:00,1.13141,1.13154,1.13141,1.1314799999999998
237,2019-10-06 05:57:00,1.1314899999999999,1.13154,1.1314799999999998,1.13153
238,2019-10-06 05:58:00,1.13152,1.13153,1.1314899999999999,1.13153
239,2019-10-06 05:59:00,1.13154,1.13158,1.13151,1.13153
240,2019-10-06 06:00:00,1.13153,1.13153,1.13143,1.13144
241,2019-10-06 06:01:00,1.13143,1.13144,1.1312799999999998,1.13133
242,2019-10-06 06:02:00,1.13133,1.13139,1.13132,1.1313799999999998
243,2019-10-06 06:03:00,1.1313799999999998,1.13139,1.13133,1.13134
244,2019-10-06 06:04:00,1.13134,1.13143,1.13134,1.13141
245,2019-10-06 06:05:00,1.13141,1.13142,1.1313,1.13134
246,2019-10-06 06:06:00,1.13135,1.1313799999999998,1.13129,1.13131
247,2019-10-06 06:07:00,1.1313,1.13133,1.13129,1.13133
248,2019-10-06 06:08:00,1.13134,1.13137,1.13133,1.13137
249,2019-10-06 06:09:00,1.13137,1.1315,1.13132,1.13145
250,2019-10-06 06:10:00,1.13145,1.1315,1.13145,1.1314799999999998
251,2019-10-06 06:11:00,1.13147,1.1314799999999998,1.13135,1.1313799999999998
252,2019-10-06 06:12:00,1.1313799999999998,1.13139,1.13135,1.13139
253,2019-10-06 06:13:00,1.1313799999999998,1.1314,1.13135,1.1313600000000001
254,2019-10-06 06:14:00,1.13137,1.1313799999999998,1.13133,1.13134
255,2019-10-06 06:15:00,1.13134,1.13135,1.13133,1.13135
256,2019-10-06 06:16:00,1.13135,1.13143,1.13135,1.13139
257,2019-10-06 06:17:00,1.1314,1.1314,1.1313600000000001,1.1313799999999998
258,2019-10-06 06:18:00,1.13139,1.13139,1.1313600000000001,1.13139
259,2019-10-06 06:19:00,1.13139,1.13139,1.13135,1.1313600000000001
260,2019-10-06 06:20:00,1.13135,1.13137,1.13133,1.13134
261,2019-10-06 06:21:00,1.13133,1.13135,1.13133,1.13134
262,2019-10-06 06:22:00,1.13134,1.1313799999999998,1.1312799999999998,1.13131
263,2019-10-06 06:23:00,1.13131,1.13133,1.13129,1.13131
264,2019-10-06 06:24:00,1.13132,1.13134,1.13132,1.13133
265,2019-10-06 06:25:00,1.13132,1.13133,1.1313,1.13131
266,2019-10-06 06:26:00,1.13129,1.13134,1.13129,1.13132
267,2019-10-06 06:27:00,1.13131,1.13131,1.13124,1.13125
268,2019-10-06 06:28:00,1.13125,1.13125,1.1312200000000001,1.13123
269,2019-10-06 06:29:00,1.13123,1.13125,1.1312200000000001,1.13124
270,2019-10-06 06:30:00,1.13125,1.13125,1.1311799999999999,1.1311799999999999
271,2019-10-06 06:31:00,1.13117,1.1312799999999998,1.13117,1.1312799999999998
272,2019-10-06 06:32:00,1.13127,1.13132,1.13124,1.13124
273,2019-10-06 06:33:00,1.13124,1.13124,1.1312,1.13124
274,2019-10-06 06:34:00,1.13126,1.13127,1.13115,1.13115
275,2019-10-06 06:35:00,1.13115,1.1312,1.13115,1.13116
276,2019-10-06 06:36:00,1.13116,1.13119,1.13115,1.1311799999999999
277,2019-10-06 06:37:00,1.13117,1.13119,1.13113,1.13119
278,2019-10-06 06:38:00,1.13119,1.13123,1.13117,1.13119
279,2019-10-06 06:39:00,1.1311799999999999,1.13119,1.1311200000000001,1.13113
280,2019-10-06 06:40:00,1.13113,1.13114,1.1310799999999999,1.13114
281,2019-10-06 06:41:00,1.13113,1.13135,1.13113,1.1313
282,2019-10-06 06:42:00,1.13129,1.1313799999999998,1.13129,1.13135
283,2019-10-06 06:43:00,1.13134,1.13143,1.13131,1.1314
284,2019-10-06 06:44:00,1.13139,1.13145,1.13139,1.13145
285,2019-10-06 06:45:00,1.13145,1.13155,1.13144,1.13145
286,2019-10-06 06:46:00,1.1314600000000001,1.1314600000000001,1.13141,1.13141
287,2019-10-06 06:47:00,1.13142,1.13142,1.13135,1.13135
288,2019-10-06 06:48:00,1.1313799999999998,1.13139,1.13131,1.13137
289,2019-10-06 06:49:00,1.1313600000000001,1.13141,1.1313600000000001,1.13141
290,2019-10-06 06:50:00,1.13141,1.13143,1.1314,1.13143
291,2019-10-06 06:51:00,1.13141,1.13141,1.13139,1.1314
292,2019-10-06 06:52:00,1.13141,1.13141,1.13131,1.13131
293,2019-10-06 06:53:00,1.1313,1.1313600000000001,1.1313,1.13134
294,2019-10-06 06:54:00,1.13134,1.13134,1.13133,1.13133
295,2019-10-06 06:55:00,1.13133,1.13135,1.1313,1.1313
296,2019-10-06 06:56:00,1.1313,1.1313,1.13123,1.1312799999999998
297,2019-10-06 06:57:00,1.1312799999999998,1.13129,1.1311799999999999,1.13123
298,2019-10-06 06:58:00,1.13123,1.13127,1.13121,1.13123
299,2019-10-06 06:59:00,1.13123,1.13132,1.1312,1.1313
300,2019-10-06 07:00:00,1.13131,1.1313799999999998,1.1313,1.13134
301,2019-10-06 07:01:00,1.13134,1.1313799999999998,1.13133,1.13137
302,2019-10-06 07:02:00,1.1313799999999998,1.13141,1.13137,1.13139
303,2019-10-06 07:03:00,1.13141,1.13147,1.1313799999999998,1.13143
304,2019-10-06 07:04:00,1.13143,1.13145,1.13141,1.13141
305,2019-10-06 07:05:00,1.13142,1.13145,1.1313799999999998,1.1313799999999998
306,2019-10-06 07:06:00,1.1314,1.13144,1.13139,1.13141
307,2019-10-06 07:07:00,1.13142,1.13145,1.1314,1.13144
308,2019-10-06 07:08:00,1.13144,1.13145,1.13144,1.13144
309,2019-10-06 07:09:00,1.13145,1.1314799999999998,1.1314,1.1314
310,2019-10-06 07:10:00,1.13141,1.13141,1.13133,1.13134
311,2019-10-06 07:11:00,1.13134,1.13139,1.13132,1.13135
312,2019-10-06 07:12:00,1.1313600000000001,1.13142,1.13133,1.13137
313,2019-10-06 07:13:00,1.13137,1.13143,1.13137,1.13143
314,2019-10-06 07:14:00,1.13143,1.1314600000000001,1.13143,1.13145
315,2019-10-06 07:15:00,1.13145,1.13147,1.13145,1.13145
316,2019-10-06 07:16:00,1.1314600000000001,1.1314600000000001,1.13145,1.1314600000000001
317,2019-10-06 07:17:00,1.13145,1.13145,1.13131,1.13132
318,2019-10-06 07:18:00,1.13132,1.13133,1.13131,1.13132
319,2019-10-06 07:19:00,1.13133,1.1313600000000001,1.13132,1.13135
320,2019-10-06 07:20:00,1.1313600000000001,1.1313600000000001,1.13131,1.13133
321,2019-10-06 07:21:00,1.13133,1.1313600000000001,1.1313,1.13131
322,2019-10-06 07:22:00,1.1313,1.13134,1.13129,1.1313
323,2019-10-06 07:23:00,1.1313,1.13135,1.1313,1.13131
324,2019-10-06 07:24:00,1.13132,1.1313600000000001,1.13131,1.13135
325,2019-10-06 07:25:00,1.13134,1.13135,1.13131,1.13132
326,2019-10-06 07:26:00,1.13132,1.13132,1.13131,1.13131
327,2019-10-06 07:27:00,1.13131,1.13131,1.1313,1.13131
328,2019-10-06 07:28:00,1.13131,1.13131,1.1313,1.1313
329,2019-10-06 07:29:00,1.13131,1.13132,1.1313,1.13131
330,2019-10-06 07:30:00,1.13131,1.13132,1.13131,1.13131
331,2019-10-06 07:31:00,1.13131,1.13131,1.13131,1.13131
332,2019-10-06 07:32:00,1.1313,1.13132,1.1313,1.13132
333,2019-10-06 07:33:00,1.13132,1.13132,1.1313,1.13131
334,2019-10-06 07:34:00,1.1313,1.1313,1.1312200000000001,1.13123
335,2019-10-06 07:35:00,1.1312200000000001,1.13127,1.13121,1.13126
336,2019-10-06 07:36:00,1.13126,1.13126,1.13125,1.13125
337,2019-10-06 07:37:00,1.13126,1.13127,1.13125,1.13125
338,2019-10-06 07:38:00,1.13126,1.13126,1.13125,1.13125
339,2019-10-06 07:39:00,1.13126,1.13127,1.13126,1.13126
340,2019-10-06 07:40:00,1.13127,1.13129,1.1312200000000001,1.1312200000000001
341,2019-10-06 07:41:00,1.1312200000000001,1.1312200000000001,1.1312,1.1312
342,2019-10-06 07:42:00,1.13121,1.1312200000000001,1.13116,1.13116
343,2019-10-06 07:43:00,1.13116,1.1312,1.13114,1.13115
344,2019-10-06 07:44:00,1.13115,1.13116,1.13113,1.13114
345,2019-10-06 07:45:00,1.1311200000000001,1.1311200000000001,1.13104,1.13106
346,2019-10-06 07:46:00,1.13105,1.13106,1.13104,1.13105
347,2019-10-06 07:47:00,1.13105,1.13114,1.13105,1.13111
348,2019-10-06 07:48:00,1.13111,1.1311200000000001,1.1311,1.13111
349,2019-10-06 07:49:00,1.1311200000000001,1.13113,1.1311,1.1311
350,2019-10-06 07:50:00,1.1311,1.13114,1.1311,1.13114
351,2019-10-06 07:51:00,1.13113,1.13114,1.1311,1.13111
352,2019-10-06 07:52:00,1.1311200000000001,1.13114,1.13109,1.13114
353,2019-10-06 07:53:00,1.13114,1.13114,1.1311,1.1311
354,2019-10-06 07:54:00,1.1311,1.13111,1.1310799999999999,1.13109
355,2019-10-06 07:55:00,1.1311,1.1311,1.1310799999999999,1.13109
356,2019-10-06 07:56:00,1.13109,1.1311,1.13104,1.13104
357,2019-10-06 07:57:00,1.13105,1.13109,1.13104,1.1310799999999999
358,2019-10-06 07:58:00,1.1310799999999999,1.1311,1.13106,1.13109
359,2019-10-06 07:59:00,1.13109,1.1311,1.1310799999999999,1.13109
360,2019-10-06 08:00:00,1.1310799999999999,1.1311200000000001,1.1310799999999999,1.13111
361,2019-10-06 08:01:00,1.13111,1.13114,1.13111,1.13114
362,2019-10-06 08:02:00,1.13114,1.13115,1.13109,1.13109
363,2019-10-06 08:03:00,1.13109,1.1311,1.1310799999999999,1.13109
364,2019-10-06 08:04:00,1.1310799999999999,1.13109,1.13105,1.1310799999999999
365,2019-10-06 08:05:00,1.1310799999999999,1.13109,1.1310799999999999,1.13109
366,2019-10-06 08:06:00,1.13109,1.13114,1.1310799999999999,1.13109
367,2019-10-06 08:07:00,1.1310799999999999,1.13109,1.13104,1.1310799999999999
368,2019-10-06 08:08:00,1.1310799999999999,1.1311200000000001,1.13106,1.1311200000000001
369,2019-10-06 08:09:00,1.13111,1.13113,1.13107,1.13107
370,2019-10-06 08:10:00,1.1310799999999999,1.1311,1.13107,1.1311
